shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10-A-OB,29.65676,-82.3392,30,2928.58
10-A-OB,29.657402,-82.339173,31,3000.01
10-A-OB,29.65944,-82.33919,32,3226.63
10-A-OB,29.65979,-82.33917,33,3265.6
10-A-OB,29.666395,-82.339166,34,4000.04
10-A-OB,29.66672,-82.33916,35,4036.19
10-A-OB,29.66677,-82.349135,36,4999.98
10-A-OB,29.6668,-82.3543,37,5499.03
10-A-OB,29.66681,-82.359485,38,6000.0
10-A-OB,29.66682,-82.369835,39,7000.01
10-A-OB,29.66682,-82.37236,40,7243.98
10-A-OB,29.66685,-82.37265,41,7272.19
10-A-OB,29.66695,-82.3731,42,7317.07
10-A-OB,29.66721,-82.37375,43,7386.21
10-A-OB,29.66771,-82.37483,44,7504.45
10-A-OB,29.66865,-82.37679,45,7720.75
10-A-OB,29.66877,-82.37708,46,7751.78
10-A-OB,29.66891,-82.37735,47,7782.16
10-A-OB,29.669835,-82.379338,48,8000.04
10-A-OB,29.67044,-82.38063,49,8141.84
10-A-OB,29.67219,-82.38474,50,8584.05
10-A-OB,29.673958,-82.388535,51,9000.07
10-A-OB,29.67416,-82.38897,52,9047.73
10-A-OB,29.6741,-82.38909,53,9061.1
10-A-OB,29.67411,-82.398808,54,9999.98
10-A-OB,29.67411,-82.4007,55,10182.77
10-A-OB,29.67414,-82.40198,56,10306.48
10-A-OB,29.67414,-82.40282,57,10387.63
10-A-OB,29.67411,-82.40392,58,10493.96
10-A-OB,29.67411,-82.40577,59,10672.69
10-A-OB,29.674157,-82.409157,60,10999.96
10-A-OB,29.67422,-82.41354,61,11423.47
10-A-OB,29.674223,-82.419508,62,12000.05
10-A-OB,29.67408,-82.42269,63,12307.88
10-A-OB,29.67406,-82.42362,64,12397.76
10-A-OB,29.6741,-82.4248,65,12511.85
10-A-OB,29.67426,-82.42735,66,12758.85
10-A-OB,29.67428,-82.42859,67,12878.67
10-A-OB,29.67432,-82.42865,68,12885.98
10-A-OB,29.67432,-82.42983,69,12999.98
10-A-OB,29.67432,-82.43004,70,13020.27
10-A-OB,29.6748,-82.43006,71,13073.68
10-A-OB,29.67504,-82.43012,72,13100.99
10-A-OB,29.67555,-82.43029,73,13160.03
10-A-OB,29.67597,-82.43033,74,13206.89
10-A-OB,29.67783,-82.43033,75,13413.71
10-A-OB,29.67784,-82.4316,76,13536.41
10-A-OB,29.67953,-82.4316,77,13724.33
10-A-OB,29.67954,-82.4319,78,13753.33
3-A-OB,29.645521,-82.322699,1,0
3-A-OB,29.645535,-82.322776,2,7.6
3-A-OB,29.645616,-82.322872,3,20.53
3-A-OB,29.645747,-82.322855,4,35.19
3-A-OB,29.646415,-82.322889,5,109.54
3-A-OB,29.64656,-82.32279,6,128.29
3-A-OB,29.64658,-82.32269,7,138.21
3-A-OB,29.64658,-82.32233,8,173.0
3-A-OB,29.64519,-82.32231,9,327.57
3-A-OB,29.64518,-82.32205,10,352.72
3-A-OB,29.64512,-82.32172,11,385.3
3-A-OB,29.64506,-82.32159,12,399.53
3-A-OB,29.645,-82.32158,13,406.27
3-A-OB,29.64494,-82.32153,14,414.51
3-A-OB,29.64492,-82.32145,15,422.55
3-A-OB,29.64492,-82.3214,16,427.38
3-A-OB,29.64496,-82.32132,17,436.3
3-A-OB,29.64501,-82.32129,18,442.57
3-A-OB,29.64507,-82.3211,19,462.11
3-A-OB,29.64524,-82.32012,20,558.68
3-A-OB,29.64532,-82.31999,21,574.08
3-A-OB,29.64549,-82.31889,22,682.05
3-A-OB,29.6456,-82.31853,23,718.93
3-A-OB,29.64567,-82.31839,24,734.54
3-A-OB,29.64571,-82.31825,25,748.78
3-A-OB,29.64572,-82.31802,26,771.03
3-A-OB,29.64568,-82.31796,27,778.34
3-A-OB,29.64568,-82.31789,28,785.11
3-A-OB,29.64574,-82.31782,29,794.61
3-A-OB,29.6458,-82.31755,30,821.54
3-A-OB,29.64579,-82.3157,31,1000.33
3-A-OB,29.64578,-82.30586,32,1951.26
3-A-OB,29.645337,-82.30586,33,2000.52
3-A-OB,29.64028,-82.30588,34,2562.83
3-A-OB,29.64027,-82.301351,35,3000.54
3-A-OB,29.64025,-82.29937,36,3192.01
3-A-OB,29.64179,-82.29936,37,3363.25
3-A-OB,29.64453,-82.2994,38,3667.95
3-A-OB,29.644522,-82.295958,39,4000.59
3-A-OB,29.64453,-82.29556,40,4039.06
3-A-OB,29.64456,-82.2954,41,4054.88
3-A-OB,29.64467,-82.29509,42,4087.24
3-A-OB,29.6448,-82.29486,43,4113.75
3-A-OB,29.64492,-82.29469,44,4134.92
3-A-OB,29.64544,-82.29429,45,4204.47
3-A-OB,29.649053,-82.301402,46,5000.57
3-A-OB,29.64931,-82.30191,47,5057.37
3-A-OB,29.6492,-82.30209,48,5078.63
3-A-OB,29.64918,-82.30264,49,5131.83
3-A-OB,29.64918,-82.30583,50,5440.1
3-A-OB,29.65055,-82.30586,51,5592.46
3-A-OB,29.65094,-82.30584,52,5635.87
3-A-OB,29.651867,-82.30583,53,5738.95
3-A-OB,29.65287,-82.30585,54,5850.5
3-A-OB,29.654221,-82.305848,55,6000.72
3-A-OB,29.65923,-82.30584,56,6557.7
3-A-OB,29.65921,-82.30528,57,6611.86
3-A-OB,29.65922,-82.3033,58,6803.18
3-A-OB,29.6592,-82.3027,59,6861.2
3-A-OB,29.65921,-82.3023,60,6899.87
3-A-OB,29.65919,-82.30196,61,6932.79
3-A-OB,29.659191,-82.301256,62,7000.82
3-A-OB,29.65922,-82.29987,63,7134.78
3-A-OB,29.66112,-82.29986,64,7346.06
3-A-OB,29.66155,-82.29983,65,7393.96
3-A-OB,29.66163,-82.2998,66,7403.31
3-A-OB,29.66176,-82.29978,67,7417.9
3-A-OB,29.6618,-82.2997,68,7426.82
3-A-OB,29.66186,-82.29966,69,7434.53
3-A-OB,29.66194,-82.29966,70,7443.42
3-A-OB,29.66201,-82.2997,71,7452.11
3-A-OB,29.66205,-82.2998,72,7462.75
3-A-OB,29.66205,-82.29986,73,7468.55
3-A-OB,29.66203,-82.29991,74,7473.86
3-A-OB,29.66195,-82.29998,75,7485.04
3-A-OB,29.66195,-82.30129,76,7611.62
3-A-OB,29.66197,-82.30149,77,7631.07
3-A-OB,29.66202,-82.30163,78,7645.69
3-A-OB,29.66212,-82.30178,79,7663.96
3-A-OB,29.66288,-82.30239,80,7766.99
3-A-OB,29.66307,-82.30265,81,7799.82
3-A-OB,29.66346,-82.30341,82,7885.1
3-A-OB,29.66376,-82.30355,83,7921.1
3-A-OB,29.664378,-82.30313,84,8000.9
3-A-OB,29.66648,-82.3017,85,8272.42
3-A-OB,29.666518,-82.30924,86,9000.94
3-A-OB,29.66655,-82.31208,87,9275.37
3-A-OB,29.66654,-82.31569,88,9624.17
3-A-OB,29.66658,-82.31827,89,9873.48
3-A-OB,29.66657,-82.31959,90,10001.03
3-A-OB,29.66659,-82.32225,91,10258.04
3-A-OB,29.66658,-82.32281,92,10312.16
3-A-OB,29.6666,-82.32386,93,10413.64
3-A-OB,29.66659,-82.32455,94,10480.31
3-A-OB,29.66659,-82.32452,95,10483.21
3-A-OB,29.66477,-82.32455,96,10685.61
3-A-OB,29.66478,-82.32578,97,10804.46
3-A-IB,29.66478,-82.3257,1,0
3-A-IB,29.66477,-82.3266,2,86.97
3-A-IB,29.66613,-82.3266,3,238.19
3-A-IB,29.6666,-82.32663,4,290.53
3-A-IB,29.666564,-82.319287,5,1000.02
3-A-IB,29.666515,-82.308937,6,2000.05
3-A-IB,29.66648,-82.30185,7,2684.8
3-A-IB,29.664038,-82.303506,8,2999.98
3-A-IB,29.66356,-82.30383,9,3061.66
3-A-IB,29.66306,-82.30284,10,3172.3
3-A-IB,29.66288,-82.30256,11,3205.96
3-A-IB,29.66278,-82.30245,12,3221.34
3-A-IB,29.66215,-82.30191,13,3308.69
3-A-IB,29.66211,-82.30189,14,3313.54
3-A-IB,29.66199,-82.30175,15,3332.54
3-A-IB,29.66189,-82.30153,16,3356.53
3-A-IB,29.66187,-82.30141,17,3368.33
3-A-IB,29.66185,-82.29998,18,3506.52
3-A-IB,29.66179,-82.29993,19,3514.76
3-A-IB,29.66176,-82.29988,20,3520.63
3-A-IB,29.66162,-82.29987,21,3536.23
3-A-IB,29.66155,-82.29983,22,3544.92
3-A-IB,29.66112,-82.29986,23,3592.82
3-A-IB,29.65922,-82.29987,24,3804.09
3-A-IB,29.65919,-82.30121,25,3933.62
3-A-IB,29.65919,-82.301897,26,4000.0
3-A-IB,29.65921,-82.3023,27,4039.0
3-A-IB,29.6592,-82.3027,28,4077.67
3-A-IB,29.65922,-82.3033,29,4135.69
3-A-IB,29.65921,-82.30528,30,4327.01
3-A-IB,29.65923,-82.30584,31,4381.17
3-A-IB,29.653664,-82.30585,32,5000.08
3-A-IB,29.6516,-82.30583,33,5229.59
3-A-IB,29.65055,-82.30586,34,5346.39
3-A-IB,29.64918,-82.30583,35,5498.75
3-A-IB,29.64917,-82.303,36,5772.23
3-A-IB,29.6492,-82.30208,37,5861.2
3-A-IB,29.64922,-82.30198,38,5871.12
3-A-IB,29.648641,-82.300821,39,6000.3
3-A-IB,29.6457,-82.29501,40,6650.15
3-A-IB,29.64535,-82.29435,41,6724.87
3-A-IB,29.64492,-82.29469,42,6782.88
3-A-IB,29.6448,-82.29486,43,6804.05
3-A-IB,29.64472,-82.29501,44,6821.06
3-A-IB,29.64456,-82.2954,45,6862.73
3-A-IB,29.64453,-82.29556,46,6878.55
3-A-IB,29.64452,-82.29578,47,6899.84
3-A-IB,29.644526,-82.29682,48,7000.35
3-A-IB,29.64453,-82.29938,49,7247.75
3-A-IB,29.64302,-82.29936,50,7415.67
3-A-IB,29.64025,-82.29937,51,7723.68
3-A-IB,29.64027,-82.302234,52,8000.48
3-A-IB,29.64028,-82.30588,53,8352.85
3-A-IB,29.64578,-82.30586,54,8964.42
3-A-IB,29.64578,-82.306235,55,9000.66
3-A-IB,29.64578,-82.31211,56,9568.42
3-A-IB,29.6458,-82.316583,57,10000.69
3-A-IB,29.6458,-82.31755,58,10094.14
3-A-IB,29.64584,-82.31778,59,10116.81
3-A-IB,29.64589,-82.31789,60,10128.81
3-A-IB,29.64589,-82.31795,61,10134.61
3-A-IB,29.64586,-82.31802,62,10142.15
3-A-IB,29.64579,-82.3181,63,10153.12
3-A-IB,29.64575,-82.31822,64,10165.54
3-A-IB,29.64571,-82.31825,65,10170.85
3-A-IB,29.64567,-82.31839,66,10185.09
3-A-IB,29.6456,-82.31853,67,10200.7
3-A-IB,29.64549,-82.31889,68,10237.58
3-A-IB,29.64534,-82.3198,69,10327.09
3-A-IB,29.64531,-82.32013,70,10359.15
3-A-IB,29.64514,-82.32113,71,10457.62
3-A-IB,29.64514,-82.32132,72,10475.99
3-A-IB,29.64518,-82.32137,73,10482.55
3-A-IB,29.64519,-82.32144,74,10489.41
3-A-IB,29.64517,-82.32151,75,10496.53
3-A-IB,29.64518,-82.32167,76,10512.03
3-A-IB,29.64523,-82.3219,77,10534.94
3-A-IB,29.64526,-82.32232,78,10575.67
3-A-IB,29.64659,-82.32233,79,10723.56
3-A-IB,29.64658,-82.32258,80,10747.75
3-A-IB,29.64577,-82.32256,81,10837.84
3-A-IB,29.64561,-82.32257,82,10855.65
3-A-IB,29.64554,-82.32263,83,10865.36
3-A-IB,29.6455,-82.32275,84,10877.78
33-A-IB,29.64862,-82.34508,1,0
33-A-IB,29.64865,-82.34495,2,13.0
33-A-IB,29.64869,-82.34489,3,20.31
33-A-IB,29.64882,-82.34476,4,39.46
33-A-IB,29.64889,-82.34474,5,47.48
33-A-IB,29.64976,-82.34473,6,144.22
33-A-IB,29.64976,-82.34351,7,262.12
33-A-IB,29.64658,-82.34352,8,615.72
33-A-IB,29.64483,-82.34351,9,810.31
33-A-IB,29.64484,-82.345473,10,1000.02
33-A-IB,29.64484,-82.34744,11,1190.11
33-A-IB,29.64488,-82.3486,12,1302.3
33-A-IB,29.64488,-82.3504,13,1476.26
33-A-IB,29.640169,-82.35047,14,2000.14
33-A-IB,29.63917,-82.35049,15,2111.24
33-A-IB,29.63871,-82.35188,16,2254.99
33-A-IB,29.63856,-82.35262,17,2328.42
33-A-IB,29.63825,-82.35524,18,2583.97
33-A-IB,29.63823,-82.35583,19,2641.04
33-A-IB,29.6382,-82.35829,20,2878.81
33-A-IB,29.63814,-82.35847,21,2897.44
33-A-IB,29.63806,-82.35862,22,2914.45
33-A-IB,29.63792,-82.35875,23,2934.46
33-A-IB,29.63765,-82.35886,24,2966.31
33-A-IB,29.637649,-82.359211,25,3000.23
33-A-IB,29.63764,-82.36508,26,3567.45
33-A-IB,29.63762,-82.36691,27,3744.33
33-A-IB,29.63764,-82.36698,28,3751.45
33-A-IB,29.6377,-82.36805,29,3855.08
33-A-IB,29.63771,-82.369554,30,4000.44
33-A-IB,29.6377,-82.3737,31,4401.14
33-A-IB,29.63773,-82.3746,32,4488.19
33-A-IB,29.63773,-82.37533,33,4558.74
33-A-IB,29.63771,-82.37548,34,4573.41
33-A-IB,29.63764,-82.3757,35,4596.05
33-A-IB,29.63745,-82.3761,36,4640.11
33-A-IB,29.63739,-82.3763,37,4660.56
33-A-IB,29.63738,-82.37684,38,4712.76
33-A-IB,29.63741,-82.379812,39,5000.01
33-A-IB,29.63742,-82.38089,40,5104.21
33-A-IB,29.63424,-82.38088,41,5457.81
33-A-IB,29.63353,-82.3809,42,5536.78
33-A-IB,29.63309,-82.38089,43,5585.71
33-A-IB,29.63299,-82.38091,44,5597.0
33-A-IB,29.63278,-82.381,45,5621.92
33-A-IB,29.63267,-82.38103,46,5634.49
33-A-IB,29.63255,-82.38104,47,5647.87
33-A-IB,29.6324,-82.38103,48,5664.58
33-A-IB,29.63218,-82.38095,49,5690.23
33-A-IB,29.63205,-82.38094,50,5704.72
33-A-IB,29.63064,-82.38094,51,5861.5
33-A-IB,29.63059,-82.38097,52,5867.77
33-A-IB,29.6305,-82.38098,53,5877.83
33-A-IB,29.63038,-82.38103,54,5892.02
33-A-IB,29.63032,-82.38112,55,5902.98
33-A-IB,29.63023,-82.38115,56,5913.4
33-A-IB,29.63014,-82.38112,57,5923.82
33-A-IB,29.63008,-82.38106,58,5932.66
33-A-IB,29.63007,-82.38103,59,5935.77
33-A-IB,29.62995,-82.38099,60,5949.66
33-A-IB,29.62976,-82.381,61,5970.81
33-A-IB,29.62951,-82.381073,62,5999.49
33-A-IB,29.62933,-82.38116,63,6021.2
33-A-IB,29.62914,-82.3813,64,6046.29
33-A-IB,29.62885,-82.38161,65,6090.31
33-A-IB,29.6287,-82.38183,66,6117.33
33-A-IB,29.62749,-82.38376,67,6347.34
33-A-IB,29.62746,-82.38387,68,6358.48
33-A-IB,29.62738,-82.38401,69,6374.67
33-A-IB,29.62604,-82.38616,70,6630.38
33-A-IB,29.62594,-82.38641,71,6656.98
33-A-IB,29.62586,-82.38678,72,6693.84
33-A-IB,29.62512,-82.38679,73,6776.13
33-A-IB,29.62503,-82.38675,74,6786.86
33-A-IB,29.62502,-82.38704,75,6814.91
33-A-IB,29.62508,-82.38705,76,6821.65
33-A-IB,29.625134,-82.387088,77,6828.69
33-A-IB,29.62516,-82.38714,78,6834.49
33-A-IB,29.62518,-82.38728,79,6848.2
33-A-IB,29.62518,-82.38797,80,6914.9
33-A-OB,29.62518,-82.38785,1,0
33-A-OB,29.62518,-82.38812,2,26.1
33-A-OB,29.6252,-82.38817,3,31.42
33-A-OB,29.62524,-82.38821,4,37.31
33-A-OB,29.62542,-82.38823,5,57.42
33-A-OB,29.62567,-82.38823,6,85.22
33-A-OB,29.62579,-82.38817,7,99.77
33-A-OB,29.62579,-82.38678,8,234.12
33-A-OB,29.62588,-82.38634,9,277.81
33-A-OB,29.62601,-82.38606,10,308.5
33-A-OB,29.62676,-82.38487,11,450.57
33-A-OB,29.62679,-82.3848,12,458.12
33-A-OB,29.62742,-82.38382,13,575.93
33-A-OB,29.62749,-82.38376,14,585.64
33-A-OB,29.62885,-82.38161,15,842.65
33-A-OB,29.62891,-82.38146,16,858.61
33-A-OB,29.62903,-82.38132,17,877.61
33-A-OB,29.62915,-82.38121,18,894.67
33-A-OB,29.62943,-82.38103,19,930.34
33-A-OB,29.62968,-82.38095,20,959.19
33-A-OB,29.62995,-82.38092,21,989.35
33-A-OB,29.630043,-82.380893,22,1000.02
33-A-OB,29.63008,-82.38087,23,1004.7
33-A-OB,29.63012,-82.38081,24,1012.0
33-A-OB,29.63022,-82.38076,25,1024.13
33-A-OB,29.63029,-82.38078,26,1032.15
33-A-OB,29.63035,-82.38082,27,1039.86
33-A-OB,29.63038,-82.38088,28,1046.55
33-A-OB,29.6305,-82.38092,29,1060.44
33-A-OB,29.63064,-82.38094,30,1076.13
33-A-OB,29.63205,-82.38094,31,1232.91
33-A-OB,29.63218,-82.38095,32,1247.4
33-A-OB,29.6324,-82.38103,33,1273.06
33-A-OB,29.63255,-82.38104,34,1289.76
33-A-OB,29.63267,-82.38103,35,1303.14
33-A-OB,29.63278,-82.381,36,1315.71
33-A-OB,29.63299,-82.38091,37,1340.63
33-A-OB,29.63309,-82.38089,38,1351.92
33-A-OB,29.63353,-82.3809,39,1400.85
33-A-OB,29.63454,-82.38088,40,1513.18
33-A-OB,29.63503,-82.38081,41,1568.08
33-A-OB,29.63545,-82.38079,42,1614.82
33-A-OB,29.63735,-82.3808,43,1826.1
33-A-OB,29.63733,-82.379,44,2000.08
33-A-OB,29.63732,-82.37658,45,2233.97
33-A-OB,29.63734,-82.37624,46,2266.9
33-A-OB,29.63738,-82.37609,47,2282.06
33-A-OB,29.63763,-82.37551,48,2344.63
33-A-OB,29.63767,-82.37537,49,2358.88
33-A-OB,29.63768,-82.37519,50,2376.31
33-A-OB,29.63767,-82.3742,51,2472.0
33-A-OB,29.63761,-82.3737,52,2520.78
33-A-OB,29.63762,-82.37059,53,2821.35
33-A-OB,29.6376,-82.3693,54,2946.05
33-A-OB,29.637614,-82.368741,55,3000.1
33-A-OB,29.63763,-82.36704,56,3164.5
33-A-OB,29.63763,-82.36629,57,3236.99
33-A-OB,29.63761,-82.36625,58,3241.45
33-A-OB,29.63763,-82.36551,59,3313.0
33-A-OB,29.63763,-82.36276,60,3578.78
33-A-OB,29.63766,-82.36271,61,3584.66
33-A-OB,29.63766,-82.36112,62,3738.32
33-A-OB,29.63764,-82.36045,63,3803.12
33-A-OB,29.63765,-82.35887,64,3955.82
33-A-OB,29.63784,-82.3588,65,3978.01
33-A-OB,29.638006,-82.358674,66,4000.12
33-A-OB,29.63806,-82.35862,67,4008.08
33-A-OB,29.63814,-82.35847,68,4025.08
33-A-OB,29.63821,-82.35822,69,4050.47
33-A-OB,29.63823,-82.35583,70,4281.47
33-A-OB,29.63825,-82.35524,71,4338.53
33-A-OB,29.63856,-82.35262,72,4594.08
33-A-OB,29.63871,-82.35188,73,4667.52
33-A-OB,29.63913,-82.3506,74,4799.75
33-A-OB,29.63917,-82.35049,75,4811.27
33-A-OB,29.63929,-82.35048,76,4824.65
33-A-OB,29.640869,-82.350464,77,5000.23
33-A-OB,29.64498,-82.3504,78,5457.4
33-A-OB,29.64584,-82.35036,79,5553.1
33-A-OB,29.64603,-82.35034,80,5574.32
33-A-OB,29.64624,-82.35024,81,5599.59
33-A-OB,29.64661,-82.34984,82,5656.04
33-A-OB,29.64672,-82.34977,83,5670.02
33-A-OB,29.64683,-82.34974,84,5682.59
33-A-OB,29.64865,-82.34973,85,5884.97
33-A-OB,29.648647,-82.348536,86,6000.35
33-A-OB,29.64862,-82.34504,87,6338.21
33-A-OB,29.64865,-82.34495,88,6347.52
38-A-IB,29.621922,-82.36548,1,0
38-A-IB,29.62194,-82.36542,2,6.14
38-A-IB,29.62191,-82.3654,3,9.99
38-A-IB,29.62189,-82.36535,4,15.31
38-A-IB,29.6219,-82.36526,5,24.08
38-A-IB,29.62192,-82.36522,6,28.54
38-A-IB,29.62195,-82.3652,7,32.4
38-A-IB,29.62203,-82.36518,8,41.5
38-A-IB,29.6221,-82.36523,9,50.66
38-A-IB,29.62212,-82.36532,10,59.64
38-A-IB,29.6221,-82.36538,11,65.85
38-A-IB,29.62222,-82.36553,12,85.56
38-A-IB,29.62263,-82.36573,13,135.08
38-A-IB,29.62288,-82.36577,14,163.14
38-A-IB,29.62308,-82.36575,15,185.47
38-A-IB,29.62338,-82.36565,16,220.2
38-A-IB,29.6234,-82.36557,17,228.24
38-A-IB,29.62347,-82.36556,18,236.09
38-A-IB,29.62351,-82.36559,19,241.4
38-A-IB,29.62352,-82.36567,20,249.21
38-A-IB,29.62371,-82.36573,21,271.12
38-A-IB,29.62404,-82.36591,22,311.73
38-A-IB,29.62432,-82.36596,23,343.24
38-A-IB,29.62436,-82.36589,24,351.33
38-A-IB,29.62445,-82.36586,25,361.75
38-A-IB,29.62456,-82.36591,26,374.9
38-A-IB,29.6246,-82.36596,27,381.47
38-A-IB,29.62505,-82.36598,28,431.55
38-A-IB,29.62519,-82.36603,29,447.85
38-A-IB,29.62533,-82.36614,30,466.7
38-A-IB,29.62542,-82.36624,31,480.61
38-A-IB,29.62552,-82.36645,32,503.76
38-A-IB,29.62556,-82.36666,33,524.54
38-A-IB,29.62545,-82.36821,34,674.86
38-A-IB,29.62534,-82.36854,35,709.02
38-A-IB,29.62524,-82.3687,36,728.07
38-A-IB,29.62539,-82.36889,37,752.88
38-A-IB,29.62569,-82.36911,38,792.44
38-A-IB,29.62575,-82.36921,39,804.18
38-A-IB,29.62586,-82.36933,40,821.04
38-A-IB,29.62594,-82.36965,41,853.22
38-A-IB,29.62593,-82.36979,42,866.8
38-A-IB,29.626922,-82.370538,43,998.69
38-A-IB,29.62741,-82.37088,44,1062.23
38-A-IB,29.62688,-82.3715,45,1146.28
38-A-IB,29.62667,-82.3717,46,1176.59
38-A-IB,29.6263,-82.37199,47,1226.38
38-A-IB,29.62607,-82.3721,48,1254.07
38-A-IB,29.62602,-82.37221,49,1266.07
38-A-IB,29.62602,-82.3724,50,1284.44
38-A-IB,29.62621,-82.37239,51,1305.59
38-A-IB,29.62688,-82.37242,52,1380.14
38-A-IB,29.62717,-82.372,53,1431.99
38-A-IB,29.62771,-82.37114,54,1534.53
38-A-IB,29.62811,-82.37043,55,1616.31
38-A-IB,29.62843,-82.36981,56,1686.0
38-A-IB,29.62882,-82.36895,57,1779.76
38-A-IB,29.62928,-82.36785,58,1897.75
38-A-IB,29.629706,-82.36693,59,1998.5
38-A-IB,29.63323,-82.35946,60,2819.98
38-A-IB,29.63379,-82.35823,61,2954.18
38-A-IB,29.633955,-82.357812,62,2998.55
38-A-IB,29.63547,-82.35358,63,3440.91
38-A-IB,29.6364,-82.35108,64,3703.73
38-A-IB,29.63671,-82.3502,65,3795.5
38-A-IB,29.63679,-82.35003,66,3814.18
38-A-IB,29.637391,-82.348252,67,3998.56
38-A-IB,29.63817,-82.34599,68,4233.71
38-A-IB,29.63858,-82.34617,69,4282.51
38-A-IB,29.63876,-82.34621,70,4302.89
38-A-IB,29.63894,-82.34621,71,4322.91
38-A-IB,29.6397,-82.34612,72,4407.86
38-A-IB,29.64024,-82.34615,73,4467.98
38-A-IB,29.64043,-82.34611,74,4489.46
38-A-IB,29.6405,-82.34611,75,4497.24
38-A-IB,29.64149,-82.34624,76,4608.04
38-A-IB,29.64166,-82.34627,77,4627.16
38-A-IB,29.64189,-82.34634,78,4653.62
38-A-IB,29.64254,-82.3467,79,4733.83
38-A-IB,29.64283,-82.34682,80,4768.1
38-A-IB,29.643,-82.34687,81,4787.61
38-A-IB,29.64318,-82.34691,82,4808.0
38-A-IB,29.64365,-82.34694,83,4860.34
38-A-IB,29.64484,-82.34693,84,4992.66
38-A-IB,29.64484,-82.346991,85,4998.56
38-A-IB,29.64484,-82.34744,86,5041.95
38-A-IB,29.64488,-82.3486,87,5154.14
38-A-IB,29.64488,-82.3504,88,5328.09
38-A-IB,29.64534,-82.35039,89,5379.25
38-A-IB,29.64603,-82.35034,90,5456.13
38-A-IB,29.64619,-82.35027,91,5475.16
38-A-IB,29.64628,-82.35021,92,5486.73
38-A-IB,29.64661,-82.34984,93,5537.96
38-A-IB,29.64672,-82.34977,94,5551.94
38-A-IB,29.64683,-82.34974,95,5564.51
38-A-IB,29.64865,-82.34973,96,5766.89
38-A-IB,29.64863,-82.347333,97,5998.54
38-A-IB,29.64863,-82.34662,98,6067.44
38-A-IB,29.6486,-82.34618,99,6110.09
38-A-IB,29.6486,-82.34509,100,6215.42
38-A-IB,29.64862,-82.34501,101,6223.47
38-A-IB,29.64867,-82.34495,102,6231.5
38-A-IB,29.64865,-82.34495,103,6233.73
38-A-IB,29.64869,-82.34489,104,6241.03
38-A-IB,29.64882,-82.34476,105,6260.18
38-A-IB,29.64889,-82.34474,106,6268.2
38-A-IB,29.64976,-82.34473,107,6364.95
38-A-IB,29.64976,-82.34351,108,6482.84
38-A-IB,29.64653,-82.34352,109,6842.01
38-A-IB,29.64649,-82.34369,110,6859.03
38-A-IB,29.645897,-82.344956,111,6998.01
38-A-IB,29.64577,-82.34525,112,7029.74
38-A-IB,29.64573,-82.34542,113,7046.76
38-A-IB,29.6457,-82.34565,114,7069.23
38-A-IB,29.64569,-82.34634,115,7135.92
38-A-IB,29.64567,-82.34647,116,7148.68
38-A-IB,29.64563,-82.34659,117,7161.1
38-A-IB,29.6455,-82.34679,118,7185.24
38-A-IB,29.6454,-82.34686,119,7198.25
38-A-IB,29.64528,-82.34691,120,7212.44
38-A-IB,29.64509,-82.34693,121,7233.66
38-A-OB,29.64534,-82.34689,1,0
38-A-OB,29.64515,-82.34693,2,21.48
38-A-OB,29.64419,-82.34694,3,128.23
38-A-OB,29.64365,-82.34694,4,188.27
38-A-OB,29.64318,-82.34691,5,240.62
38-A-OB,29.64283,-82.34682,6,280.49
38-A-OB,29.64268,-82.34676,7,298.15
38-A-OB,29.64254,-82.3467,8,314.77
38-A-OB,29.64189,-82.34634,9,394.98
38-A-OB,29.64166,-82.34627,10,421.43
38-A-OB,29.6405,-82.34611,11,551.34
38-A-OB,29.64043,-82.34611,12,559.13
38-A-OB,29.64024,-82.34615,13,580.61
38-A-OB,29.6397,-82.34612,14,640.72
38-A-OB,29.63894,-82.34621,15,725.68
38-A-OB,29.63876,-82.34621,16,745.69
38-A-OB,29.63858,-82.34617,17,766.08
38-A-OB,29.63826,-82.34603,18,804.14
38-A-OB,29.637623,-82.347913,19,999.43
38-A-OB,29.6369,-82.35007,20,1222.86
38-A-OB,29.63533,-82.35442,21,1678.09
38-A-OB,29.634253,-82.357505,22,1999.41
38-A-OB,29.6339,-82.35842,23,2096.16
38-A-OB,29.63356,-82.3592,24,2180.5
38-A-OB,29.63238,-82.36167,25,2452.91
38-A-OB,29.63212,-82.36154,26,2484.43
38-A-OB,29.63197,-82.36154,27,2501.11
38-A-OB,29.63144,-82.36263,28,2621.83
38-A-OB,29.629823,-82.366067,29,2999.56
38-A-OB,29.62853,-82.36884,30,3303.72
38-A-OB,29.62784,-82.37028,31,3462.65
38-A-OB,29.62756,-82.37072,32,3515.35
38-A-OB,29.62741,-82.37088,33,3538.1
38-A-OB,29.62595,-82.36983,34,3729.56
38-A-OB,29.62588,-82.36969,35,3745.17
38-A-OB,29.62581,-82.36937,36,3777.06
38-A-OB,29.62571,-82.36914,37,3801.92
38-A-OB,29.62544,-82.36894,38,3837.63
38-A-OB,29.62522,-82.36875,39,3868.22
38-A-OB,29.62532,-82.36862,40,3885.0
38-A-OB,29.62545,-82.36821,41,3927.18
38-A-OB,29.625508,-82.367472,42,3998.81
38-A-OB,29.62556,-82.36666,43,4077.51
38-A-OB,29.62552,-82.36645,44,4098.29
38-A-OB,29.62542,-82.36624,45,4121.43
